,Target,AGE,S1,Q3,Q4,Q5a,Q5b,Q5c,Q5d,Q5e,Q5g,Q5h,Q5i,Q5j,Q5l,Q20,Q21,Q22,Q25,Q27,Q28,Q29,Q30,Q32,Q33,Q34,Q35,Q36a,Q36b,Q36c,Q31,Q37a,Q38,Postcode_clean,Ward,OutputArea,Number of council services accessed,Information about public services,Publication Use,Usefulness of offline publication,Financial Worry
351,0.0,67.0,1.0,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,3.0,140.0,3.0,74.0,0.0,0.0,Online and Offline,2361.0,Not Concerned
352,0.0,27.0,0.0,other,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,4.0,2.0,4.0,7.0,2.0,2.0,0.0,0.0,0.0,0.0,141.0,8.0,75.0,0.0,0.8,Online and Offline,2334.2,Concerned
353,0.0,24.0,1.0,other,13.0,2.0,2.0,4.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,3.0,4.0,7.0,0.0,0.0,0.0,0.0,1.0,8.0,142.0,17.0,76.0,1.0,2.5,None,2666.2,Concerned
354,0.0,65.0,0.0,other,5.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,2.0,5.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,8.0,7.0,2.0,1.0,Offline,1139.8,Concerned
355,0.0,71.0,1.0,other,0.0,0.0,0.0,5.0,0.0,5.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,4.0,2.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,143.0,17.0,77.0,0.0,1.0,Online and Offline,2528.0,Not Concerned
356,0.0,33.0,0.0,other,3.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,5.0,4.0,4.0,7.0,2.0,0.0,2.0,0.0,0.0,0.0,143.0,17.0,77.0,1.0,2.8,Online and Offline,2638.8,Concerned
357,0.0,61.0,1.0,other,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0,2.0,3.0,2.0,2.0,0.0,0.0,0.0,2.0,4.0,4.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,143.0,17.0,77.0,0.0,1.4,Offline,2529.4,Not Concerned
358,0.0,51.0,1.0,other,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,141.0,8.0,75.0,0.0,1.0,Online and Offline,2337.0,Not Concerned
359,0.0,29.0,0.0,other,1.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,4.0,0.0,1.0,2.0,1.0,1.0,0.0,5.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,144.0,8.0,75.0,2.0,1.2,Offline,2338.8,Concerned
360,0.0,26.0,0.0,other,9.0,0.0,2.0,5.0,2.0,5.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,4.0,4.0,11.0,2.0,0.0,0.0,0.0,1.0,5.0,143.0,17.0,77.0,0.0,2.6,None,2671.4,Not Concerned
361,0.0,38.0,1.0,other,0.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,3.0,2.0,2.0,0.0,0.0,0.0,2.0,4.0,4.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,141.0,8.0,75.0,0.0,2.6,None,2672.4,Not Concerned
362,0.0,45.0,0.0,other,15.0,0.0,2.0,4.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,1.0,0.0,0.0,4.0,5.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,142.0,17.0,76.0,1.0,2.0,Offline,2340.6,Not Concerned
363,0.0,53.0,0.0,other,0.0,0.0,2.0,2.0,2.0,5.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,5.0,5.0,4.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,145.0,8.0,75.0,2.0,0.8,Online and Offline,2341.2,Concerned
364,0.0,56.0,0.0,other,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,3.0,2.0,4.0,0.0,0.0,0.0,2.0,4.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,143.0,17.0,77.0,0.0,2.4,Offline,1431.2,Not Concerned
365,0.0,49.0,1.0,other,0.0,0.0,0.0,4.0,0.0,4.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,17.0,77.0,0.0,1.8,Online and Offline,1256.4,Not Concerned
366,0.0,64.0,0.0,other,0.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,2.0,4.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,141.0,8.0,75.0,1.0,0.0,Offline,2228.8,Not Concerned
367,0.0,44.0,1.0,other,13.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,0.0,0.0,4.0,4.0,7.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,11.0,8.0,7.0,1.0,2.0,Offline,1258.4,Concerned
368,0.0,25.0,0.0,other,8.0,1.0,0.0,5.0,2.0,3.0,1.0,2.0,3.0,3.0,4.0,0.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,1.0,5.0,146.0,12.0,78.0,0.0,1.0,Online and Offline,483.6,Not Concerned
369,0.0,28.0,0.0,other,5.0,2.0,2.0,2.0,2.0,4.0,1.0,2.0,4.0,4.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,5.0,4.0,4.0,4.0,0.0,0.0,0.0,1.0,1.0,8.0,11.0,12.0,7.0,0.0,1.0,Online and Offline,2368.8,Not Concerned
370,1.0,68.0,0.0,other,13.0,0.0,4.0,5.0,4.0,3.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,3.0,3.0,3.0,7.0,2.0,0.0,2.0,0.0,0.0,2.0,11.0,12.0,7.0,0.0,1.0,Online and Offline,2533.4,Concerned
371,0.0,32.0,1.0,other,15.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,1.0,2.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,147.0,12.0,79.0,0.0,1.0,Online and Offline,2647.6,Not Concerned
372,0.0,73.0,1.0,other,0.0,4.0,0.0,5.0,5.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,5.0,4.0,3.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,147.0,12.0,79.0,0.0,0.6,Online,2679.8,Not Concerned
373,0.0,33.0,1.0,other,0.0,3.0,3.0,2.0,4.0,4.0,2.0,2.0,3.0,3.0,2.0,0.0,3.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,12.0,78.0,0.0,0.4,Online,2680.8,Not Concerned
374,1.0,77.0,0.0,other,0.0,0.0,0.0,5.0,5.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,3.0,7.0,4.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,147.0,12.0,79.0,0.0,1.0,Online and Offline,2650.0,Not Concerned
375,0.0,50.0,1.0,other,15.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,4.0,4.0,2.0,1.0,0.0,3.0,2.0,3.0,1.0,0.0,0.0,2.0,5.0,5.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,146.0,12.0,78.0,0.0,1.0,Online and Offline,2537.0,Not Concerned
376,0.0,52.0,0.0,other,8.0,2.0,0.0,2.0,0.0,1.0,2.0,4.0,1.0,1.0,1.0,0.0,0.0,3.0,2.0,3.0,0.0,0.0,0.0,2.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,147.0,12.0,79.0,0.0,1.0,Online,2683.4,Not Concerned
377,0.0,23.0,0.0,other,8.0,4.0,2.0,4.0,4.0,1.0,4.0,4.0,1.0,1.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,3.0,4.0,8.0,0.0,0.0,0.0,1.0,1.0,8.0,146.0,12.0,78.0,0.0,0.0,Offline,2374.4,Not Concerned
378,0.0,39.0,0.0,other,8.0,4.0,3.0,4.0,3.0,3.0,2.0,4.0,4.0,1.0,1.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,2.0,5.0,4.0,4.0,11.0,2.0,0.0,0.0,1.0,0.0,2.0,148.0,12.0,7.0,0.0,1.0,Online and Offline,2539.2,Not Concerned
379,0.0,55.0,1.0,other,12.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,4.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,4.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,2.0,147.0,12.0,79.0,0.0,0.2,Online and Offline,1145.4,Concerned
380,0.0,26.0,1.0,other,7.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,3.0,4.0,2.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,0.0,1.0,2.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,12.0,78.0,0.0,0.8,Online,2686.6,Not Concerned
381,0.0,41.0,1.0,other,15.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,4.0,2.0,4.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,149.0,12.0,80.0,0.0,1.0,Online,2687.6,Not Concerned
382,0.0,38.0,1.0,other,16.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,4.0,2.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,4.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,146.0,12.0,78.0,0.0,0.2,Online and Offline,1574.6,Concerned
383,0.0,28.0,0.0,other,12.0,1.0,1.0,5.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,9.0,0.0,0.0,0.0,1.0,1.0,5.0,147.0,12.0,79.0,0.0,1.0,Online,2689.2,Not Concerned
384,0.0,21.0,0.0,other,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,81.0,0.0,0.8,None,2690.2,Not Concerned
385,0.0,29.0,1.0,other,0.0,1.0,1.0,1.0,1.0,3.0,3.0,4.0,3.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,4.0,7.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,0.0,82.0,0.0,0.2,Online and Offline,2660.2,Not Concerned
386,0.0,40.0,0.0,other,5.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,5.0,4.0,4.0,9.0,0.0,0.0,0.0,0.0,1.0,4.0,150.0,0.0,81.0,0.0,3.8,Online,2692.0,Not Concerned
387,0.0,39.0,1.0,other,0.0,3.0,1.0,3.0,1.0,3.0,3.0,1.0,3.0,3.0,3.0,1.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,0.0,81.0,0.0,0.0,Online and Offline,2661.8,Not Concerned
388,0.0,61.0,1.0,other,12.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,1.0,3.0,2.0,2.0,3.0,0.0,0.0,0.0,2.0,1.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,152.0,0.0,81.0,0.0,0.6,None,2693.8,Not Concerned
389,0.0,31.0,0.0,other,6.0,0.0,0.0,2.0,1.0,3.0,3.0,4.0,1.0,4.0,1.0,1.0,2.0,0.0,2.0,3.0,0.0,0.0,0.0,5.0,2.0,4.0,11.0,0.0,0.0,0.0,0.0,1.0,4.0,151.0,0.0,82.0,0.0,0.0,Online and Offline,2663.4,Not Concerned
390,0.0,45.0,1.0,other,0.0,1.0,4.0,1.0,2.0,1.0,3.0,1.0,3.0,3.0,3.0,1.0,0.0,0.0,2.0,4.0,2.0,0.0,0.0,4.0,5.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,81.0,0.0,0.0,Online and Offline,1862.4,Not Concerned
391,0.0,64.0,0.0,other,0.0,4.0,4.0,1.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,1.0,2.0,2.0,2.0,3.0,0.0,0.0,0.0,5.0,2.0,5.0,6.0,2.0,2.0,2.0,0.0,0.0,0.0,151.0,0.0,82.0,0.0,0.2,Offline,2664.8,Not Concerned
392,0.0,36.0,1.0,other,0.0,3.0,4.0,1.0,4.0,3.0,1.0,4.0,1.0,2.0,1.0,4.0,2.0,0.0,4.0,1.0,0.0,0.0,0.0,2.0,4.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,0.0,82.0,0.0,0.0,Online and Offline,2665.6,Not Concerned
393,0.0,30.0,1.0,other,6.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,3.0,5.0,4.0,10.0,0.0,0.0,0.0,2.0,1.0,5.0,150.0,0.0,81.0,0.0,0.6,Online and Offline,2387.8,Not Concerned
394,0.0,71.0,1.0,other,0.0,1.0,4.0,5.0,1.0,3.0,4.0,4.0,1.0,1.0,4.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,4.0,4.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,0.0,82.0,0.0,0.2,Online and Offline,2667.0,Not Concerned
395,0.0,62.0,1.0,other,0.0,1.0,4.0,3.0,1.0,3.0,3.0,3.0,1.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0,0.0,1.0,0.0,4.0,5.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,0.0,82.0,0.0,0.6,Online and Offline,2667.8,Not Concerned
396,0.0,75.0,0.0,other,0.0,1.0,1.0,5.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0,3.0,0.0,0.0,0.0,2.0,4.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,0.0,82.0,0.0,0.0,Offline,2522.2,Not Concerned
397,0.0,31.0,0.0,other,2.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,2.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,5.0,4.0,4.0,0.0,2.0,2.0,2.0,0.0,0.0,4.0,151.0,0.0,82.0,0.0,0.2,Online,2700.8,Not Concerned
398,0.0,30.0,0.0,other,14.0,1.0,1.0,5.0,4.0,3.0,3.0,1.0,3.0,4.0,3.0,4.0,2.0,2.0,2.0,3.0,1.0,0.0,0.0,2.0,4.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,81.0,0.0,0.6,Online and Offline,2670.0,Not Concerned
399,0.0,23.0,0.0,other,12.0,4.0,4.0,5.0,4.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,10.0,0.0,0.0,0.0,0.0,1.0,8.0,150.0,0.0,81.0,0.0,0.6,None,2702.6,Not Concerned
400,0.0,32.0,0.0,other,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,153.0,1.0,83.0,0.0,0.0,Offline,2519.0,Not Concerned
401,0.0,39.0,1.0,other,0.0,1.0,1.0,3.0,4.0,3.0,1.0,4.0,3.0,1.0,3.0,1.0,0.0,2.0,2.0,2.0,3.0,0.0,0.0,2.0,2.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,0.0,84.0,0.0,0.0,Offline,2672.4,Not Concerned
402,1.0,85.0,1.0,other,0.0,3.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,0.0,84.0,0.0,1.0,Offline,2214.2,Not Concerned
403,0.0,19.0,1.0,other,2.0,1.0,1.0,3.0,4.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,2.0,4.0,4.0,9.0,0.0,0.0,0.0,2.0,1.0,6.0,153.0,1.0,83.0,0.0,2.0,None,2705.4,Not Concerned
404,0.0,,1.0,other,0.0,0.0,0.0,4.0,0.0,1.0,2.0,2.0,2.0,2.0,4.0,0.0,2.0,2.0,4.0,2.0,0.0,0.0,0.0,5.0,2.0,2.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,153.0,1.0,83.0,0.0,2.4,Online and Offline,2361.6,Not Concerned
405,0.0,,1.0,other,11.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,1.0,4.0,4.0,6.0,3.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,1.0,155.0,1.0,85.0,0.0,0.0,Offline,2216.0,Not Concerned
406,0.0,60.0,1.0,other,11.0,4.0,4.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,4.0,4.0,9.0,0.0,0.0,0.0,0.0,1.0,2.0,153.0,1.0,83.0,0.0,0.0,Offline,2522.0,Concerned
407,0.0,,1.0,other,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,2.0,4.0,5.0,9.0,0.0,0.0,0.0,0.0,1.0,2.0,153.0,1.0,83.0,0.0,0.0,Offline,2675.8,Not Concerned
408,0.0,49.0,1.0,other,0.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,7.0,5.0,5.0,6.0,1.0,2.0,2.0,0.0,0.0,0.0,156.0,0.0,84.0,0.0,0.0,Offline,1311.4,Not Concerned
409,0.0,82.0,1.0,other,2.0,1.0,1.0,5.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,9.0,2.0,0.0,0.0,0.0,1.0,2.0,153.0,1.0,83.0,0.0,0.0,Offline,2529.2,Not Concerned
410,0.0,45.0,1.0,other,0.0,4.0,4.0,3.0,3.0,4.0,3.0,1.0,3.0,4.0,4.0,1.0,3.0,0.0,2.0,3.0,4.0,0.0,0.0,2.0,2.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,7.0,0.0,2.0,Offline,2527.4,Not Concerned
411,0.0,47.0,0.0,other,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,3.0,4.0,0.0,4.0,2.0,2.0,3.0,0.0,0.0,0.0,5.0,5.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,86.0,0.0,2.0,None,2710.8,Not Concerned
412,0.0,23.0,1.0,other,15.0,4.0,4.0,3.0,1.0,3.0,3.0,3.0,1.0,1.0,3.0,0.0,2.0,2.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,158.0,0.0,84.0,0.0,1.0,Offline,2529.0,Not Concerned
413,0.0,52.0,0.0,other,0.0,4.0,4.0,5.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,4.0,2.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,158.0,0.0,84.0,0.0,1.0,Offline,2679.8,Not Concerned
414,0.0,,0.0,other,11.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,1.0,0.0,2.0,4.0,2.0,1.0,0.0,0.0,4.0,4.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0,1.0,83.0,0.0,0.0,Offline,2526.6,Not Concerned
415,0.0,,0.0,other,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,0.0,0.0,0.0,5.0,5.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,7.0,0.0,0.0,Offline,2527.2,Not Concerned
416,1.0,69.0,1.0,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,23.0,0.0,1.0,0.0,4.0,2.0,4.0,2.0,0.0,0.0,0.0,2.0,0.0,3.0,159.0,3.0,87.0,0.0,2.0,Online and Offline,2400.6,Not Concerned
417,0.0,39.0,0.0,other,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,3.0,87.0,0.0,0.0,Online and Offline,2401.4,Not Concerned
418,0.0,40.0,1.0,other,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0,2.0,0.0,0.0,3.0,5.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,161.0,3.0,87.0,0.0,0.8,Online and Offline,2402.2,Not Concerned
419,0.0,35.0,0.0,other,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,2.0,4.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,162.0,3.0,87.0,0.0,2.0,Online and Offline,2403.0,Not Concerned
420,0.0,39.0,1.0,other,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,4.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,3.0,7.0,0.0,0.4,Online and Offline,2403.8,Not Concerned
421,0.0,38.0,0.0,other,1.0,0.0,2.0,0.0,0.0,4.0,2.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,2.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,163.0,3.0,87.0,0.0,0.0,Online and Offline,2401.8,Not Concerned
422,0.0,45.0,1.0,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,3.0,2.0,0.0,0.0,0.0,2.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,159.0,3.0,87.0,0.0,0.0,Online,2719.2,Not Concerned
423,0.0,51.0,1.0,other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,3.0,2.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,164.0,3.0,7.0,0.0,1.2,Online and Offline,2406.2,Not Concerned
424,0.0,41.0,1.0,other,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,5.0,5.0,4.0,6.0,2.0,2.0,2.0,0.0,0.0,3.0,165.0,13.0,88.0,1.0,2.4,Offline,2686.8,Concerned
425,0.0,67.0,1.0,other,1.0,0.0,2.0,5.0,4.0,5.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,5.0,4.0,2.0,7.0,2.0,1.0,1.0,0.0,0.0,0.0,166.0,13.0,89.0,1.0,1.4,Online and Offline,2568.8,Not Concerned
426,0.0,37.0,0.0,other,6.0,2.0,2.0,5.0,2.0,5.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,0.0,0.0,0.0,4.0,2.0,4.0,6.0,0.0,2.0,0.0,0.0,1.0,8.0,166.0,13.0,89.0,0.0,3.0,None,2722.6,Not Concerned
427,0.0,48.0,1.0,other,13.0,0.0,0.0,0.0,2.0,5.0,0.0,2.0,0.0,2.0,0.0,1.0,2.0,3.0,1.0,2.0,2.0,0.0,0.0,4.0,4.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,4.0,167.0,13.0,88.0,0.0,2.8,Offline,2689.0,Concerned
428,0.0,52.0,1.0,other,7.0,2.0,2.0,2.0,2.0,5.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,3.0,2.0,3.0,2.0,0.0,0.0,4.0,4.0,4.0,11.0,0.0,0.0,2.0,0.0,0.0,2.0,166.0,13.0,89.0,0.0,1.8,Online and Offline,2689.8,Not Concerned
429,0.0,82.0,0.0,other,0.0,4.0,0.0,5.0,2.0,5.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,2.0,3.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,13.0,89.0,0.0,1.0,Offline,1173.0,Not Concerned
430,0.0,45.0,0.0,other,0.0,2.0,2.0,4.0,2.0,5.0,2.0,4.0,2.0,4.0,4.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,166.0,13.0,89.0,0.0,2.4,Online and Offline,2691.0,Not Concerned
431,0.0,43.0,0.0,other,2.0,0.0,2.0,5.0,2.0,4.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,2.0,4.0,6.0,0.0,0.0,0.0,4.0,1.0,7.0,166.0,13.0,89.0,0.0,2.2,Offline,2691.8,Not Concerned
